airport_id,iata_code,airport_name,icao_code,city,country,latitude,longitude
8426,,Matheson Island Airport,CJT2,Matheson Island,Canada,51.7322006226,-96.9344024658
8427,,Tura Mountain Airport,UNIT,Tura,Russia,64.3335113525,100.4328918457
8428,EYK,Beloyarskiy Airport,USHY,Beloyarsky,Russia,63.686901,66.698601
8430,RAC,John H Batten Airport,KRAC,Racine,United States of America,42.7606010437,-87.8152008057
8431,RZP,Cesar Lim Rodriguez Airport,RPSD,Taytay,Philippines,10.81874,119.507697
8432,,Gera-Leumnitz Airfield,EDAJ,Gera,Germany,50.881668,12.135833
8435,,Kasimovo Airfield,XLLN,Saint-Petersburg,Russia,60.198299,30.334999
8438,,Terlet Glider Field,EHTL,Arnhem,Netherlands,52.057201,5.92444
8442,RKZ,Shigatse Air Base,ZURK,Shigatse,China,29.3519,89.311401
8443,,Redlands Municipal Airport,KREI,Redlands,United States of America,34.0853004456,-117.1460037231
8445,,Flabob Airport,KRIR,Riverside,United States of America,33.9897003174,-117.4110031128
8446,TIW,Tacoma Narrows Airport,KTIW,Tacoma,United States of America,47.26789856,-122.5780029
8459,,Oerlinghausen Airport,EDLO,TELGTE,Germany,51.932220459,8.6616668701
8460,GUF,Jack Edwards Airport,KJKA,Gulf Shores,United States of America,30.29050064,-87.67179871
8461,IBB,General Villamil Airport,SEII,Isabela,Ecuador,-0.942628026,-90.9530029297
8462,,Balzers Heliport,LSXB,Balzers,Switzerland,47.0681,9.48111
8467,,Flugplatz Punitz,LOGG,Punitz-Guessing,Austria,47.14653,16.316843
8468,HMJ,Khmelnytskyi Airport,UKLH,Khmeinitskiy,Ukraine,49.359699,26.933399
8469,HIW,Hiroshimanishi Airport,RJBH,Hiroshima,Japan,34.3669013977,132.4140014648
8472,KYI,Yalata Mission Airport,YYTA,Yalata,Australia,-31.4706001282,131.8249969482
8473,HZL,Hazleton Municipal Airport,KHZL,Hazleton,United States of America,40.9868011475,-75.9949035645
8474,CBE,Greater Cumberland Regional Airport,KCBE,Cumberland,United States of America,39.615398407,-78.7609024048
8475,,Sugar Loaf Shores Airport,7FA1,Key West,United States of America,24.6487998962,-81.5798034668
8476,WYN,Wyndham Airport,YWYM,Wyndham,Australia,-15.5114002228,128.1529998779
8477,YBO,Bob Quinn Lake Airport,CBW4,Bob Quinn Lake,Canada,56.9667015076,-130.25
8480,,Msembe Airport,HTMR,Msembe,Tanzania,-7.684811,34.922282
8482,KLF,Grabtsevo Airport,UUBC,Kaluga,Russia,54.5499992371,36.3666687012
8493,LNR,Tri-County Regional Airport,KLNR,Lone Rock,United States of America,43.2117004395,-90.181602478
8494,,Price County Airport,KPBH,Phillips,United States of America,45.7089996338,-90.4024963379
8495,,Monroe Municipal Airport,KEFT,Monroe,United States of America,42.6148986816,-89.5904006958
8496,JOT,Joliet Regional Airport,KJOT,Joliet,United States of America,41.51779938,-88.17549896
8497,VYS,Illinois Valley Regional Airport-Walter A Duncan Field,KVYS,Peru,United States of America,41.351898,-89.153099
8499,JXN,Jackson County Reynolds Field,KJXN,Jackson,United States of America,42.2597999573,-84.4593963623
8500,,Fuerstenwalde Airport,EDAL,Furstenwalde,Germany,52.3905982971,14.0972003937
8501,,Eberswalde-Finow Airport,EDAV,Eberswalde,Germany,52.8272209167,13.693611145
8502,,Joseph A. Hardy Connellsville Airport,KVVS,Connellsville,United States of America,39.95920181,-79.65709686
8503,,Bedford County Airport,KHMZ,Bedford,United States of America,40.08530045,-78.5121994
8504,BBX,Wings Field,KLOM,Philadelphia,United States of America,40.1375007629,-75.2650985718
8505,OBE,Okeechobee County Airport,KOBE,Okeechobee,United States of America,27.2628002167,-80.8498001099
8506,SEF,Sebring Regional Airport,KSEF,Sebring,United States of America,27.45639992,-81.3423996
8507,AVO,Avon Park Executive Airport,KAVO,Avon Park,United States of America,27.59119987,-81.52780151
8508,GIF,Winter Haven Regional Airport - Gilbert Field,KGIF,Winter Haven,United States of America,28.062901,-81.753304
8509,ZPH,Zephyrhills Municipal Airport,KZPH,Zephyrhills,United States of America,28.2282009125,-82.1558990479
8510,OCF,Ocala International Airport - Jim Taylor Field,KOCF,Ocala,United States of America,29.17259979,-82.22419739
8511,,Jesup Wayne County Airport,KJES,Jesup,United States of America,31.55400085,-81.88249969
8512,,Madison Municipal Airport,K52A,Madison,United States of America,33.6120986938,-83.4604034424
8513,,Newnan Coweta County Airport,KCCO,Newnan,United States of America,33.3115997314,-84.7697982788
8514,,Thomson-McDuffie County Airport,KHQU,Thomson,United States of America,33.52970123,-82.51650238
8515,AIK,Aiken Regional Airport,KAIK,Aiken,United States of America,33.649399,-81.684998
8516,CDN,Woodward Field,KCDN,Camden,United States of America,34.2835998535,-80.5649032593
8517,LBT,Lumberton Regional Airport,KLBT,Lumberton,United States of America,34.6099014282,-79.0594024658
8519,SOP,Moore County Airport,KSOP,Pinehurst-Southern Pines,United States of America,35.23740005,-79.3911972
8520,,Richmond County Airport,KRCZ,Rockingham,United States of America,34.8913,-79.759598
8524,,Baraboo Wisconsin Dells Airport,KDLL,Baraboo,United States of America,43.52270126,-89.77020264
8526,SVH,Statesville Regional Airport,KSVH,Statesville,United States of America,35.7653007507,-80.9539031982
8528,,Burlington Municipal Airport,KBUU,Burlington,United States of America,42.690700531,-88.3046035767
8532,LHV,William T. Piper Memorial Airport,KLHV,Lock Haven,United States of America,41.13560104,-77.42230225
8538,,Zelienople Municipal Airport,KPJC,Zelienople,United States of America,40.80160141,-80.16069794
8542,,Lorain County Regional Airport,KLPR,Lorain-Elyria,United States of America,41.34429932,-82.17759705
8544,BKL,Burke Lakefront Airport,KBKL,Cleveland,United States of America,41.5175018311,-81.6832962036
8545,DKK,Chautauqua County-Dunkirk Airport,KDKK,Dunkirk,United States of America,42.49330139,-79.27200317
8548,LLY,South Jersey Regional Airport,KVAY,Mount Holly,United States of America,39.9429016113,-74.845703125
8550,LDJ,Linden Airport,KLDJ,Linden,United States of America,40.617401123,-74.2445983887
8553,ANQ,Tri State Steuben County Airport,KANQ,Angola,United States of America,41.639702,-85.083504
8555,,Warsaw Municipal Airport,KASW,Warsaw,United States of America,41.2747001648,-85.8401031494
8556,,Van Wert County Airport,KVNW,Van Wert,United States of America,40.8647003174,-84.6093978882
8559,,Brooks Field,KRMY,Marshall,United States of America,42.2512016296,-84.9554977417
8560,,Genesee County Airport,KGVQ,Batavia,United States of America,43.03170013,-78.16760254
8565,CLW,Clearwater Air Park,KCLW,Clearwater,United States of America,27.9766998291,-82.7586975098
8577,,Orlampa Inc Airport,FA08,Forties Alpha,United Kingdom,28.1669998169,-81.8080978394
8593,CGX,Chicago Meigs Airport,KCGX,Chicago,United States of America,41.8587989807,-87.6079025269
8601,,Pickens County Airport,KJZP,Jasper,United States of America,34.4533996582,-84.4573974609
8603,,Saarmund Airport,EDCS,Saarmund,Germany,52.3083343506,13.1005563736
8604,CRE,Grand Strand Airport,KCRE,North Myrtle Beach,United States of America,33.8116989136,-78.7238998413
8606,,Lansing Municipal Airport,KIGQ,Lansing,United States of America,41.5349006653,-87.5295028687
8608,,Ramona Airport,KRNM,Ramona,United States of America,33.0392,-116.915001
8609,,Pont Sur Yonne Airfield,LFGO,Pont Sur Yonne,France,48.289172,3.247912
8610,,St Florentin Cheu Airfield,LFGP,St Florentin Cheu,France,47.98019,3.775583
8611,,Saulieu Liernais Airfield,LFEW,Saulieu,France,47.239399,4.26583
8612,,Olten Airport,LSPO,Olten,Switzerland,47.3443984985,7.8894400597
8613,BXO,Buochs Airport,LSZC,Buochs,Switzerland,46.974444,8.396944
8614,,Ambri Airport,LSPM,Quinto,Switzerland,46.512501,8.68978
8615,,Lodrino Air Base,LSML,Lodrino,Switzerland,46.2958984375,8.9921302795
8616,,Roudnice Airport,LKRO,Roudnice nad Lebem,Czech Republic,50.41059875,14.2261
8617,,Usti Nad Labem Airfield,LKUL,Usti Nad Labem,Czech Republic,50.699699,13.9697
8618,,Mauterndorf Airport,LOSM,Mauterndorf,Austria,47.1324996948,13.6969003677
8619,,Nötsch Im Gailtal Airport,LOKN,Notsch Im Gailtal,Austria,46.5811004639,13.6291999817
8620,,Sinsheim Airfield,EDTK,Karlsruhe,Germany,49.2472,8.8938
8621,,Weinheim/Bergstraße Airport,EDGZ,Weinheim,Germany,49.5675010681,8.6105556488
8622,,Meaux Esbly Airport,LFPE,Meaux,France,48.9277992249,2.8352799416
8623,,Château-Thierry - Belleau Airfield,LFFH,Chateau-Thierry,France,49.0672,3.35694
8624,,Branch County Memorial Airport,KOEB,Coldwater,United States of America,41.9333992,-85.05259705
8625,WBW,Wilkes Barre Wyoming Valley Airport,KWBW,Wilkes-Barre,United States of America,41.2971992493,-75.8511962891
8626,LNN,Willoughby Lost Nation Municipal Airport,KLNN,Willoughby,United States of America,41.6839981079,-81.3897018433
8627,,Taoyuan Air Base,RCGM,Taoyuan,Taiwan,25.0566005707,121.2442626953
8628,UMD,Uummannaq Heliport,BGUM,Uummannaq,Greenland,70.6804279261,-52.1116304398
8630,RLK,Bayannur Tianjitai Airport,ZBYZ,Bayannur,China,40.926,107.7428
8631,FFT,Capital City Airport,KFFT,Frankfort,United States of America,38.18249893,-84.90470123
8632,LEW,Auburn Lewiston Municipal Airport,KLEW,Lewiston,United States of America,44.048500061,-70.2835006714
8633,,Inowroclaw Military Air Base,EPIR,Inowroclaw,Poland,52.8293991089,18.3306007385
8634,,Pruszcz Gdanski Air Base,EPPR,Pruszcz Gdansk,Poland,54.248001,18.6716
8639,,Bloyer Field,KY72,Tomah,United States of America,43.97499847,-90.48349762
8641,MRK,Marco Island Executive Airport,KMKY,Marco Island Airport,United States of America,25.995001,-81.672501
8644,DRE,Drummond Island Airport,KDRM,Drummond Island,United States of America,46.0093002319,-83.7438964844
8646,GDW,Gladwin Zettel Memorial Airport,KGDW,Gladwin,United States of America,43.9706001282,-84.4749984741
8648,,South Haven Area Regional Airport,KLWA,South Haven,United States of America,42.3512001038,-86.2556991577
8653,MFI,Marshfield Municipal Airport,KMFI,Marshfield,United States of America,44.6369018555,-90.1893005371
8654,ISW,Alexander Field South Wood County Airport,KISW,Wisconsin Rapids,United States of America,44.3602981567,-89.8389968872
8655,CWI,Clinton Municipal Airport,KCWI,Clinton,United States of America,41.8311004639,-90.3291015625
8658,BVY,Beverly Municipal Airport,KBVY,Beverly,United States of America,42.5842018127,-70.9164962769
8660,,Nagaur Airport,VI73,Nagaur,India,27.2082996368,73.7114028931
8661,OSF,Ostafyevo International Airport,UUMO,Moscow,Russia,55.511667,37.507222
8663,YRQ,Trois-Rivières Airport,CYRQ,Trois Rivieres,Canada,46.3527984619,-72.679397583
8664,POF,Poplar Bluff Municipal Airport,KPOF,Poplar Bluff,United States of America,36.7738990784,-90.3248977661
8665,,Somerset Airport,KSMQ,Somerville,United States of America,40.6259994507,-74.6701965332
8666,,Eastport Municipal Airport,KEPM,Eastport,United States of America,44.9100990295,-67.0127029419
8667,EOK,Keokuk Municipal Airport,KEOK,Keokuk,United States of America,40.4598999023,-91.4284973145
8669,PSL,Perth/Scone Airport,EGPT,Perth,United Kingdom,56.439201355,-3.3722200394
8670,,Caernarfon Airport,EGCK,Caernarfon,United Kingdom,53.101819,-4.337614
8671,,Grefrath-Niershorst Airport,EDLF,Grefrath,Germany,51.3338890076,6.3594441414
8681,STP,St Paul Downtown Holman Field,KSTP,St. Paul,United States of America,44.9345016479,-93.0599975586
8682,SOO,Söderhamn Airport,ESNY,Soderhamn,Sweden,61.2615013123,17.0991001129
8683,,Newcastle Aerodrome,EINC,Newcastle,Ireland,53.0710983276,-6.0452799797
8684,VNA,Saravane Airport,VLSV,Saravane,Laos,15.7094392077,106.410698891
8689,,Segeletz Airport,EDAI,Segeletz,Germany,52.8266677856,12.5419435501
8690,,Fuentemilanos Airport,LEFM,Segovia,Spain,40.8886108398,-4.2375001907
8691,,Akeno Airport,RJOE,Akeno,Japan,34.5332984924,136.6719970703
8692,,Ust-Kamchatsk Airport,UHPK,Ust Kamchatsk,Russia,56.2386016846,162.68800354
8693,,Oconomowoc Airport,0WI8,Oconomowoc,United States of America,43.1389007568,-88.4722976685
8694,,Kozyrevsk Airport,UHPO,Kozyrevsk,Russia,56.0900001526,159.876663208
8695,DKS,Dikson Airport,UODD,Dikson,Russia,73.5178070068,80.3796691895
8696,,Beverley Airport,YBEE,Mine Site,Australia,-30.1867008209,139.5579986572
8698,BYT,Bantry Aerodrome,EIBN,Bantry,Ireland,51.668598175,-9.48416996
8700,,Aliwal North Airport,FAAN,Aliwal North,South Africa,-30.6800003052,26.7299995422
8701,,Alkantpan Copper Airport,FACO,Alkantpan,South Africa,-29.9064006805,22.3166999817
8702,ADY,Alldays Airport,FAAL,Alldays,South Africa,-22.6790008545,29.0555000305
8703,,Bredasdorp Airport,FABR,Barberton,South Africa,-34.665,20.0628
8706,HAO,Butler Co Regional Airport - Hogan Field,KHAO,Hamilton,United States of America,39.3638000488,-84.5220031738
8707,,Bungoma Airport,HKBU,Bungoma,Kenya,0.5762079954,34.5534515381
8708,,Bura East Airport,HKBR,Bura,Kenya,-1.1000000238,39.9500007629
8709,,Busia Airport,HKBA,Busia,Kenya,0.4570850134,34.130279541
8710,,Embu Airport,HKEM,Embu,Kenya,-0.57327,37.49726
8711,,Garba Tula Airport,HKGT,Garba Tula,Kenya,0.533333,38.516667
8712,GAS,Garissa Airport,HKGA,Garissa,Kenya,-0.4635080099,39.6483001709
8713,HOA,Hola Airport,HKHO,Hola,Kenya,-1.5219999552,40.0040016174
8714,,Homa Bay Airport,HKHB,Homa Bay,Kenya,-0.6000000238,34.466999054
8715,,Isiolo Airport,HKIS,Isiolo,Kenya,0.3381709456,37.5916938782
8717,KEY,Kericho Airport,HKKR,Kericho,Kenya,-0.3899,35.242093
8718,ILU,Kilaguni Airport,HKKL,Kilaguni,Kenya,-2.9106099606,38.0652008057
8721,ATJ,Antsirabe Airport,FMME,Antsirabe,Madagascar,-19.8392214824,47.0637130737
8722,OVA,Bekily Airport,FMSL,Bekily,Madagascar,-24.2356947547,45.3045272827
8723,UTS,Ust-Tsylma Airport,UUYX,Ust-Tsylma,Russia,65.4372940063,52.2003364563
8740,RGK,Gorno-Altaysk Airport,UNBG,Gorno-Altaysk,Russia,51.9667015076,85.8332977295
8742,FLD,Fond du Lac County Airport,KFLD,Fond du Lac,United States of America,43.7711982727,-88.4884033203
8743,,Waupaca Municipal Airport,KPCZ,Waupaca,United States of America,44.33330154,-89.01979828
8744,STE,Stevens Point Municipal Airport,KSTE,Stevens Point,United States of America,44.5452003479,-89.5302963257
8745,,Mys Shmidta Airport,UHMI,Mys Shmidta,Russia,68.8683013916,-179.3730010986
8746,MQJ,Moma Airport,UEMA,Honuu,Russia,66.450861,143.261551
8747,,Luce County Airport,KERY,Newberry,United States of America,46.3111991882,-85.4572982788
8750,PEF,Peenemünde Airport,EDCP,Peenemunde,Germany,54.1577796936,13.7744436264
8751,,Góraszka Airport,EPGO,Goraszka,Poland,52.1844406128,21.2811107635
8752,CJN,Nusawiru Airport,WI1A,Nusawiru,Indonesia,-7.719895,108.488995
8759,GQQ,Galion Municipal Airport,KGQQ,Galion,United States of America,40.7533988953,-82.7238006592
8761,TPN,Tiputini Airport,SETI,Tiputini,Ecuador,-0.7761110067,-75.5263977051
8762,PTZ,Rio Amazonas Airport,SESM,Pastaza,Ecuador,-1.5052399635,-78.0626983643
8763,CKV,Clarksville–Montgomery County Regional Airport,KCKV,Clarksville,United States of America,36.6218986511,-87.4150009155
8771,LPC,Lompoc Airport,KLPC,Lompoc,United States of America,34.665599823,-120.468002319
8772,CTH,Chester County G O Carlson Airport,KMQS,Coatesville,United States of America,39.97900009,-75.8655014
8773,BST,Bost Airport,OABT,Lashkar Gah,Afghanistan,31.5597000122,64.3649978638
8774,LLK,Lankaran International Airport,UBBL,Lankaran,Azerbaijan,38.7463989258,48.8180007935
8775,GBB,Gabala International Airport,UBBQ,Qabala,Azerbaijan,40.826667,47.7125
8776,ZTU,Zaqatala International Airport,UBBY,Zaqatala,Azerbaijan,41.562222,46.667221
8777,LKP,Lake Placid Airport,KLKP,Lake Placid,United States of America,44.2644996643,-73.9618988037
8779,KDY,Typliy Klyuch Airport,UEMH,Khandyga,Russia,62.7890014648,136.854995728
8780,GYG,Magan Airport,UEMM,Yakutsk,Russia,62.103484,129.545288
8781,JIQ,Qianjiang Wulingshan Airport,ZUQJ,Qianjiang,China,29.5133333333,108.831111111
8782,,Cooma Hospital Helipad,YXCM,Yuzhno-Kurilsk,Russia,-36.242155,149.130147
8784,AOH,Lima Allen County Airport,KAOH,Lima,United States of America,40.706902,-84.026703
8785,DSO,Sondok Airport,ZKSD,Hamhung,North Korea,39.745201,127.473999
8789,SSI,Malcolm McKinnon Airport,KSSI,Brunswick,United States of America,31.15180016,-81.39129639
8790,BFP,Beaver County Airport,KBVI,Beaver Falls,United States of America,40.7724990845,-80.3914031982
8792,GGE,Georgetown County Airport,KGGE,Georgetown,United States of America,33.3116989136,-79.3196029663
8793,HDI,Hardwick Field,KHDI,Cleveland,United States of America,35.2201004028,-84.8323974609
8796,RNT,Renton Municipal Airport,KRNT,Renton,United States of America,47.4930992126,-122.216003418
8798,POC,Brackett Field,KPOC,La Verne,United States of America,34.0915985107,-117.7819976807
8801,CTY,Cross City Airport,KCTY,Cross City,United States of America,29.6354999542,-83.1047973633
8802,CEU,Oconee County Regional Airport,KCEU,Clemson,United States of America,34.6719017,-82.8864975
8804,BEC,Beech Factory Airport,KBEC,Wichita,United States of America,37.6944999695,-97.2149963379
8807,,Tabing Airport,WIMG,Padang,Indonesia,-0.874989,100.351997
8808,,Tom B. David Field,KCZL,Calhoun,United States of America,34.45539856,-84.93920135
8809,,Habersham County Airport,KAJR,Cornelia,United States of America,34.49990082,-83.55670166
8811,,Georgetown Municipal Airport,KGTU,Georgetown,United States of America,30.6788005829,-97.679397583
8812,,Old Rhinebeck Airport,NY94,Rhinebeck,United States of America,41.9715004,-73.86289978
8813,QFO,Duxford Aerodrome,EGSU,Duxford,United Kingdom,52.090801,0.131944
8815,SNY,Sidney Municipal-Lloyd W Carr Field,KSNY,Sidney,United States of America,41.10129929,-102.9850006
8816,,Newnan Hospital Heliport,GA46,Bengassi,Mali,33.3809013367,-84.8010025024
8820,GKL,Great Keppel Is Airport,YGKL,Great Keppel Island,Australia,-23.1833000183,150.942001343
8821,RPB,Roper Bar Airport,YRRB,Roper Bar,Australia,-14.734814,134.525485
8822,,Mount Garnet Airport,YMRT,Mount Garnet,Australia,-17.7000007629,145.1499938965
8823,IFL,Innisfail Airport,YIFL,Innisfail,Australia,-17.5594005585,146.0119934082
8824,JRF,Kalaeloa Airport,PHJR,Kapolei,United States of America,21.3074,-158.070009
8825,BIN,Bamiyan Airport,OABN,Bamyan,Afghanistan,34.8170013428,67.8170013428
8826,NBS,Changbaishan Airport,ZYBS,Baishan,China,42.066944,127.602222
8830,RGO,Orang Airport,ZKHM,Chongjin,North Korea,41.428538,129.647555
8831,MOO,Moomba Airport,YOOM,Moomba,Australia,-28.0993995667,140.1970062256
8832,LUZ,Lublin Airport,EPLB,Lublin,Poland,51.240278,22.713611
8833,ECA,Iosco County Airport,K6D9,East Tawas,United States of America,44.312801,-83.422302
8834,,Madison County Executive Airport-Tom Sharp Jr Field,KMDQ,Huntsville,United States of America,34.8614006,-86.55750275
8835,,Leesburg Executive Airport,KJYO,Leesburg,United States of America,39.077999,-77.557503
8838,,Anoka County-Blaine (Janes Field) Airport,KANE,Anoka,United States of America,45.145,-93.211401
8839,,Robinson Crusoe Airport,SCIR,San Juan Bautista,Chile,-33.6650009155,-78.9297027588
8840,VAM,Villa Airport,VRMV,Maamigili,Maldives,3.4705555556,72.8358333333
8845,LLF,Lingling Airport,ZGLG,Yongzhou,China,26.338661,111.610043
8846,LSZ,Lošinj Island Airport,LDLO,Mali Losinj,Croatia,44.5657997131,14.3930997849
8847,ONS,Onslow Airport,YOLW,Onslow,Australia,-21.6683006287,115.1129989624
8848,TDR,Theodore Airport,YTDR,Theodore,Australia,-24.9932994843,150.0930023193
8850,,Williamson Sodus Airport,KSDC,Williamson,United States of America,43.234699,-77.121
8853,,Fairoaks Airport,EGTF,Fairoaks,United Kingdom,51.3480987549,-0.5588889718
8854,WBU,Boulder Municipal Airport,KBDU,Boulder,United States of America,40.0393981934,-105.225997925
