flight_id,flight_number,flight_duration,departure_time,departure_date,airline_id,airport_src,airport_dst,aircraft_id
6106,SV1515,161 minutes,15:15:00,2017-12-08T00:00:00,4533,2072,2121,8
6107,RJ2145,78 minutes,21:45:00,2016-11-20T00:00:00,4259,1613,1524,169
6108,LS2245,153 minutes,22:45:00,2016-02-16T00:00:00,3026,478,1489,69
6109,8R2130,57 minutes,21:30:00,2018-12-18T00:00:00,5188,2440,2443,230
6110,S22015,47 minutes,20:15:00,2018-07-04T00:00:00,241,3098,3093,6
6111,NT2130,77 minutes,21:30:00,2018-12-26T00:00:00,1539,1064,1054,6
6112,AT0945,102 minutes,09:45:00,2016-06-25T00:00:00,4248,5670,1064,74
6113,V71645,131 minutes,16:45:00,2018-10-11T00:00:00,20577,1264,1512,58
6114,IR0830,85 minutes,08:30:00,2018-08-24T00:00:00,2922,2104,2109,213
6115,AC1415,185 minutes,14:15:00,2012-04-13T00:00:00,330,193,1953,12
6116,TU1315,184 minutes,13:15:00,2017-06-30T00:00:00,4870,293,337,12
6117,ZH0745,60 minutes,07:45:00,2014-05-11T00:00:00,4611,3381,3382,74
6118,AY1145,118 minutes,11:45:00,2017-07-22T00:00:00,2350,421,669,16
6119,UA1845,279 minutes,18:45:00,2018-07-22T00:00:00,5209,1824,3494,74
6120,KL0600,99 minutes,06:00:00,2018-09-05T00:00:00,3090,1551,580,63
6121,VS2130,534 minutes,21:30:00,2018-03-09T00:00:00,5347,507,3682,92
6122,AV1315,44 minutes,13:15:00,2018-05-13T00:00:00,515,2722,2715,4
6123,BT2000,103 minutes,20:00:00,2018-10-10T00:00:00,333,507,1529,12
6124,RJ0600,255 minutes,06:00:00,2019-01-12T00:00:00,4259,2170,1665,14
6125,W31600,68 minutes,16:00:00,2016-11-16T00:00:00,20976,273,260,73
6126,FR2100,106 minutes,21:00:00,2017-10-23T00:00:00,4296,548,1612,74
6127,W30830,71 minutes,08:30:00,2018-12-28T00:00:00,20976,9826,273,122
6128,AF1145,179 minutes,11:45:00,2014-06-09T00:00:00,137,1273,3941,14
6129,VY0815,99 minutes,08:15:00,2018-10-13T00:00:00,2439,1218,1080,14
6130,LH1515,199 minutes,15:15:00,2017-04-29T00:00:00,3320,340,1074,16
6131,LA1600,225 minutes,16:00:00,2010-11-11T00:00:00,3200,2564,2650,91
6132,SU2115,210 minutes,21:15:00,2019-01-18T00:00:00,130,2983,2964,12
6133,EP2245,99 minutes,22:45:00,2013-02-18T00:00:00,2923,2131,7546,185
6134,VA0915,137 minutes,09:15:00,2016-06-02T00:00:00,5360,3361,3326,169
6135,FR1200,71 minutes,12:00:00,2018-10-21T00:00:00,4296,1519,1505,74
6136,OK0800,239 minutes,08:00:00,2014-04-24T00:00:00,1946,2973,1587,12
6137,LA2000,46 minutes,20:00:00,2012-12-03T00:00:00,3200,2726,2729,149
6138,SK2045,113 minutes,20:45:00,2018-11-23T00:00:00,4319,644,663,74
6139,OA0945,46 minutes,09:45:00,2011-04-03T00:00:00,3776,3941,1479,14
6140,SV1345,170 minutes,13:45:00,2018-11-11T00:00:00,4533,2164,2072,8
6141,IR1345,71 minutes,13:45:00,2014-08-01T00:00:00,2922,2136,2121,185
6142,SV1100,176 minutes,11:00:00,2017-02-15T00:00:00,4533,6747,2074,14
6143,ZI1845,85 minutes,18:45:00,2019-01-30T00:00:00,21,209,1353,14
6144,U21715,108 minutes,17:15:00,2017-10-11T00:00:00,2297,1200,1665,14
6145,ZH1815,83 minutes,18:15:00,2018-08-27T00:00:00,4611,2276,6390,74
6146,ME2015,241 minutes,20:15:00,2018-07-21T00:00:00,3490,2177,1665,14
6147,LX0730,747 minutes,07:30:00,2018-12-09T00:00:00,4559,2564,1678,26
6148,AV1115,123 minutes,11:15:00,2017-07-07T00:00:00,515,1824,1892,14
6149,FB2015,160 minutes,20:15:00,2013-05-03T00:00:00,1548,580,1194,14
6150,AR1245,104 minutes,12:45:00,2018-12-05T00:00:00,412,2442,8914,169
6151,AZ1815,76 minutes,18:15:00,2017-06-05T00:00:00,596,1613,1529,166
6152,FR2115,166 minutes,21:15:00,2017-08-04T00:00:00,4296,1230,344,74
6153,F71430,46 minutes,14:30:00,2018-12-28T00:00:00,2420,1665,1675,229
6154,WF1245,51 minutes,12:45:00,2016-03-02T00:00:00,5439,636,638,150
6155,AV1915,67 minutes,19:15:00,2017-11-19T00:00:00,515,2732,2756,4
6156,YM1600,179 minutes,16:00:00,2014-04-06T00:00:00,3539,4029,1743,170
6157,BE1030,47 minutes,10:30:00,2019-01-02T00:00:00,2421,421,430,6
6158,CZ1430,113 minutes,14:30:00,2017-11-27T00:00:00,1767,3372,6392,74
6159,WF1030,41 minutes,10:30:00,2017-05-21T00:00:00,5439,666,636,151
6160,GF1445,155 minutes,14:45:00,2018-09-07T00:00:00,2638,2057,2177,14
6161,AC1600,49 minutes,16:00:00,2015-11-10T00:00:00,330,78,156,150
6162,SU1930,43 minutes,19:30:00,2017-05-20T00:00:00,130,2960,2965,12
6163,TU2045,154 minutes,20:45:00,2017-03-14T00:00:00,4870,287,1074,14
6164,TT1100,170 minutes,11:00:00,2018-08-15T00:00:00,4937,3326,3339,14
6165,LS1030,253 minutes,10:30:00,2019-01-04T00:00:00,3026,517,1051,69
6166,AZ2100,714 minutes,21:00:00,2018-11-10T00:00:00,596,2560,1555,18
6167,UN0945,159 minutes,09:45:00,2019-01-11T00:00:00,5067,2988,1701,74
6168,OA1415,50 minutes,14:15:00,2014-05-28T00:00:00,3776,3941,1488,151
6169,NT1415,48 minutes,14:15:00,2014-09-16T00:00:00,1539,1052,1054,6
6170,VA0830,65 minutes,08:30:00,2018-08-09T00:00:00,5360,3355,3339,169
6171,SK1245,144 minutes,12:45:00,2014-07-28T00:00:00,4319,421,340,14
6172,RJ0945,47 minutes,09:45:00,2018-05-06T00:00:00,4259,1678,1665,12
6173,ZH0745,60 minutes,07:45:00,2018-06-27T00:00:00,4611,3381,3382,74
6174,SK1015,470 minutes,10:15:00,2017-05-11T00:00:00,4319,1107,737,87
6175,SU1500,382 minutes,15:00:00,2017-02-06T00:00:00,130,2935,2985,74
6176,O62115,173 minutes,21:15:00,2018-11-07T00:00:00,3764,2564,2590,11
6177,ZH0630,70 minutes,06:30:00,2017-06-11T00:00:00,4611,6355,3373,74
6178,AZ1445,115 minutes,14:45:00,2018-08-18T00:00:00,596,630,580,169
6179,LX1000,198 minutes,10:00:00,2011-10-30T00:00:00,4559,1075,1678,14
6180,TU0700,110 minutes,07:00:00,2016-12-03T00:00:00,4870,1335,287,14
6181,OS0915,102 minutes,09:15:00,2012-10-16T00:00:00,491,1520,1613,14
6182,SD1015,225 minutes,10:15:00,2018-12-12T00:00:00,4521,270,1175,8
6183,VY1130,114 minutes,11:30:00,2018-02-13T00:00:00,2439,1253,1418,14
6184,AZ1515,71 minutes,15:15:00,2018-11-10T00:00:00,596,1561,1545,166
6185,ZL2045,70 minutes,20:45:00,2018-06-24T00:00:00,4178,6256,3341,230
6186,LN1315,174 minutes,13:15:00,2018-12-23T00:00:00,3258,1157,1074,14
6187,RJ1915,357 minutes,19:15:00,2018-04-28T00:00:00,4259,273,2170,14
6188,DL1330,133 minutes,13:30:00,2013-10-20T00:00:00,2009,4292,3536,121
6189,FR1430,153 minutes,14:30:00,2018-07-10T00:00:00,4296,1367,1080,74
6190,OA1715,52 minutes,17:15:00,2018-06-20T00:00:00,3776,3941,1458,151
6191,US1200,45 minutes,12:00:00,2013-12-25T00:00:00,5265,3875,3576,180
6192,MH0600,167 minutes,06:00:00,2018-09-17T00:00:00,3378,507,421,14
6193,U22230,88 minutes,22:30:00,2017-01-10T00:00:00,2297,1665,1216,12
6194,LX1645,722 minutes,16:45:00,2018-01-20T00:00:00,4559,1678,3077,26
6195,SU1245,195 minutes,12:45:00,2018-02-20T00:00:00,130,2932,2934,12
6196,WF1145,51 minutes,11:45:00,2018-07-26T00:00:00,5439,644,687,150
6197,SU1100,195 minutes,11:00:00,2018-01-29T00:00:00,130,2934,2932,12
6198,XQ2030,213 minutes,20:30:00,2018-10-06T00:00:00,4573,421,1706,74
6199,UL0600,599 minutes,06:00:00,2016-12-06T00:00:00,4349,1555,3024,19
6200,AD1100,41 minutes,11:00:00,2017-04-02T00:00:00,13983,2570,2537,6
6201,AT1745,288 minutes,17:45:00,2018-12-13T00:00:00,4248,1074,737,74
6202,HY0945,147 minutes,09:45:00,2018-10-30T00:00:00,5281,3093,2983,91
6203,IR2145,238 minutes,21:45:00,2013-10-15T00:00:00,2922,4330,2997,84
6204,AR0815,85 minutes,08:15:00,2019-01-31T00:00:00,412,2467,2442,169
6205,2B2230,101 minutes,22:30:00,2016-04-30T00:00:00,410,4029,6160,120
6206,W31630,63 minutes,16:30:00,2014-05-03T00:00:00,20976,6730,273,151
6207,SV1515,309 minutes,15:15:00,2018-11-03T00:00:00,4533,2082,3144,20
6208,SC1945,116 minutes,19:45:00,2019-01-09T00:00:00,4599,6391,3379,74
6209,NH0930,50 minutes,09:30:00,2019-01-22T00:00:00,324,2347,2279,71
6210,QR2045,442 minutes,20:45:00,2013-05-26T00:00:00,4091,273,11051,20
6211,TU1945,164 minutes,19:45:00,2018-12-01T00:00:00,4870,293,340,72
6212,AK1530,176 minutes,15:30:00,2018-12-11T00:00:00,576,3269,3370,14
6213,OA1515,59 minutes,15:15:00,2016-05-12T00:00:00,3776,1459,3941,151
6214,SU1700,214 minutes,17:00:00,2017-12-14T00:00:00,130,2177,2985,12
6215,W31330,77 minutes,13:30:00,2018-06-04T00:00:00,20976,273,269,122
6216,LH1315,166 minutes,13:15:00,2013-12-23T00:00:00,3320,3941,351,14
6217,LH1900,75 minutes,19:00:00,2017-04-10T00:00:00,3320,260,891,26
6218,BC1015,56 minutes,10:15:00,2011-10-25T00:00:00,4740,2281,3942,63
6219,FR0730,203 minutes,07:30:00,2018-12-29T00:00:00,4296,657,1229,74
6220,FR1115,69 minutes,11:15:00,2014-08-15T00:00:00,4296,478,1367,74
6221,AB1545,189 minutes,15:45:00,2019-01-19T00:00:00,214,351,1472,14
6222,KL1315,47 minutes,13:15:00,2018-10-23T00:00:00,3090,547,580,187
6223,TU1230,125 minutes,12:30:00,2017-08-25T00:00:00,4870,287,1264,72
6224,US0815,153 minutes,08:15:00,2018-07-25T00:00:00,5265,3670,1840,214
6225,AY1700,81 minutes,17:00:00,2014-05-24T00:00:00,2350,453,421,14
6226,AY2015,55 minutes,20:15:00,2018-11-22T00:00:00,2350,421,462,12
6227,S72200,248 minutes,22:00:00,2017-03-01T00:00:00,4329,2937,2930,14
6228,KL1545,668 minutes,15:45:00,2018-12-20T00:00:00,3090,580,3930,18
6229,U61800,199 minutes,18:00:00,2017-06-06T00:00:00,5234,6150,4374,14
6230,W31200,68 minutes,12:00:00,2018-09-21T00:00:00,20976,260,273,122
6231,DY1900,133 minutes,19:00:00,2018-06-13T00:00:00,3737,644,1386,69
6232,LA1615,134 minutes,16:15:00,2012-01-04T00:00:00,3200,2650,2642,14
6233,W61545,175 minutes,15:45:00,2018-10-29T00:00:00,5461,1657,664,14
6234,OS0915,62 minutes,09:15:00,2018-05-26T00:00:00,491,1551,1613,151
6235,U21600,135 minutes,16:00:00,2018-12-31T00:00:00,2297,1225,508,12
6236,LX1700,63 minutes,17:00:00,2018-12-28T00:00:00,4559,345,1678,16
6237,VY1000,118 minutes,10:00:00,2018-08-02T00:00:00,2439,1418,1230,14
6238,PC1015,226 minutes,10:15:00,2018-08-06T00:00:00,3926,1696,345,74
6239,S72145,193 minutes,21:45:00,2011-09-13T00:00:00,4329,1550,4029,74
6240,AB1830,163 minutes,18:30:00,2018-10-18T00:00:00,214,1458,346,74
6241,B21645,85 minutes,16:45:00,2014-03-27T00:00:00,1478,421,2954,69
6242,W31845,59 minutes,18:45:00,2017-10-02T00:00:00,20976,6730,260,151
6243,AB1615,143 minutes,16:15:00,2018-06-26T00:00:00,214,1486,351,12
6244,FR1315,125 minutes,13:15:00,2018-03-25T00:00:00,4296,1236,469,74
6245,AM0615,296 minutes,06:15:00,2015-08-14T00:00:00,321,2851,1824,63
6246,LH0800,143 minutes,08:00:00,2018-09-11T00:00:00,3320,3941,346,16
6247,RJ2215,211 minutes,22:15:00,2013-03-04T00:00:00,4259,287,2170,12
6248,AB1100,167 minutes,11:00:00,2014-01-18T00:00:00,214,351,7447,74
6249,PC2015,95 minutes,20:15:00,2017-08-31T00:00:00,3926,4317,1723,74
6250,SX1045,56 minutes,10:45:00,2016-05-01T00:00:00,18543,1676,346,184
6251,GS1700,131 minutes,17:00:00,2010-01-11T00:00:00,690,3389,3373,169
6252,SK2030,65 minutes,20:30:00,2018-12-28T00:00:00,4319,718,715,112
6253,IR2045,63 minutes,20:45:00,2018-02-26T00:00:00,2922,2134,2166,185
6254,PC1545,101 minutes,15:45:00,2017-04-14T00:00:00,3926,2177,4317,74
6255,FR0745,104 minutes,07:45:00,2018-12-04T00:00:00,4296,657,680,74
6256,NH1730,633 minutes,17:30:00,2018-11-16T00:00:00,324,2179,2279,19
6257,OS1000,299 minutes,10:00:00,2018-12-29T00:00:00,491,1613,1056,14
6258,QR0945,336 minutes,09:45:00,2019-01-14T00:00:00,4091,11051,287,14
6259,FR1730,203 minutes,17:30:00,2018-01-02T00:00:00,4296,1229,657,74
6260,ME0745,119 minutes,07:45:00,2011-12-17T00:00:00,3490,2234,2177,14
6261,US2130,134 minutes,21:30:00,2013-09-09T00:00:00,5265,3670,3462,214
6262,BW2215,292 minutes,22:15:00,2018-06-03T00:00:00,1663,3797,2901,74
6263,PC1645,196 minutes,16:45:00,2016-06-07T00:00:00,3926,737,4317,74
6264,SV1100,134 minutes,11:00:00,2018-12-31T00:00:00,4533,2177,2072,14
6265,VY0845,93 minutes,08:45:00,2018-12-30T00:00:00,2439,1218,1678,12
6266,EP0930,136 minutes,09:30:00,2018-09-12T00:00:00,2923,2131,2166,185
6267,SV1215,139 minutes,12:15:00,2010-01-21T00:00:00,4533,2082,2177,20
6268,KM2045,159 minutes,20:45:00,2015-05-06T00:00:00,242,1606,1386,12
6269,SN1615,138 minutes,16:15:00,2018-08-21T00:00:00,1531,3959,302,46
6270,SV0600,112 minutes,06:00:00,2018-11-17T00:00:00,4533,2177,2074,14
6271,U21545,86 minutes,15:45:00,2015-05-01T00:00:00,2297,502,1678,14
6272,TU0815,103 minutes,08:15:00,2012-05-28T00:00:00,4870,231,287,72
6273,PC1215,90 minutes,12:15:00,2018-07-14T00:00:00,3926,1190,4317,14
6274,AT0945,202 minutes,09:45:00,2018-12-16T00:00:00,4248,1044,1074,74
6275,4O1615,70 minutes,16:15:00,2018-12-31T00:00:00,17885,1855,1824,239
6276,HG1530,112 minutes,15:30:00,2018-09-05T00:00:00,3661,1613,1448,14
6277,NH2015,42 minutes,20:15:00,2018-10-11T00:00:00,324,2313,2297,149
6278,SG0945,47 minutes,09:45:00,2018-12-11T00:00:00,4375,3093,3089,63
6279,XY1245,183 minutes,12:45:00,2014-08-16T00:00:00,3754,2074,4317,14
6280,ZH1245,93 minutes,12:45:00,2018-11-23T00:00:00,4611,3372,3395,12
6281,O61130,175 minutes,11:30:00,2016-11-18T00:00:00,3764,2575,2560,11
6282,B71815,76 minutes,18:15:00,2016-06-05T00:00:00,9082,2268,3387,217
6283,U20615,123 minutes,06:15:00,2011-04-25T00:00:00,2297,1742,1665,12
6284,K20645,110 minutes,06:45:00,2018-05-22T00:00:00,2245,580,669,151
6285,AT1745,181 minutes,17:45:00,2016-08-26T00:00:00,4248,580,1080,73
6286,V71545,102 minutes,15:45:00,2018-11-13T00:00:00,20577,1511,1551,58
6287,WF0845,41 minutes,08:45:00,2017-02-26T00:00:00,5439,5583,665,149
6288,NH2000,53 minutes,20:00:00,2017-12-10T00:00:00,324,3409,2359,74
6289,ME1300,267 minutes,13:00:00,2015-04-17T00:00:00,3490,1382,2177,19
6290,JJ2015,231 minutes,20:15:00,2018-03-09T00:00:00,4867,2564,2551,14
6291,US0945,225 minutes,09:45:00,2018-12-28T00:00:00,5265,3576,2902,86
6292,US1215,356 minutes,12:15:00,2018-12-14T00:00:00,5265,3576,3577,86
6293,U60615,199 minutes,06:15:00,2016-12-06T00:00:00,5234,6147,2990,14
6294,PS0630,117 minutes,06:30:00,2010-06-14T00:00:00,5282,2939,421,71
6295,LH0630,168 minutes,06:30:00,2014-03-29T00:00:00,3320,1230,345,14
6296,US1330,416 minutes,13:30:00,2018-06-27T00:00:00,5265,2771,3576,86
6297,EP1115,84 minutes,11:15:00,2014-04-23T00:00:00,2923,4331,5932,185
6298,W22200,45 minutes,22:00:00,2010-01-26T00:00:00,18553,421,448,230
6299,US1300,683 minutes,13:00:00,2018-10-29T00:00:00,5265,3484,2279,33
6300,VY0845,313 minutes,08:45:00,2018-11-27T00:00:00,2439,4029,1230,14
6301,ME0830,302 minutes,08:30:00,2019-01-14T00:00:00,3490,270,2177,19
6302,SK1030,529 minutes,10:30:00,2018-10-16T00:00:00,4319,3364,737,20
6303,AY1245,620 minutes,12:45:00,2016-07-26T00:00:00,2350,3885,421,26
6304,TG2230,49 minutes,22:30:00,2018-10-27T00:00:00,4940,460,737,6
6305,AI0645,64 minutes,06:45:00,2018-10-12T00:00:00,218,3130,3136,5
6306,I91015,567 minutes,10:15:00,2019-01-08T00:00:00,116,1524,2559,89
6307,MS1945,77 minutes,19:45:00,2018-12-24T00:00:00,2143,2177,3410,165
6308,4U1515,112 minutes,15:15:00,2016-02-27T00:00:00,2548,373,1206,12
6309,LS1700,159 minutes,17:00:00,2017-10-15T00:00:00,3026,514,1212,69
6310,U22045,134 minutes,20:45:00,2018-06-23T00:00:00,2297,1253,1665,12
6311,FR0815,225 minutes,08:15:00,2018-11-23T00:00:00,4296,3956,1212,74
6312,JJ2145,584 minutes,21:45:00,2018-04-24T00:00:00,4867,1824,2564,18
6313,US1745,122 minutes,17:45:00,2010-03-26T00:00:00,5265,346,1486,14
6314,2N0630,61 minutes,06:30:00,2016-10-19T00:00:00,3652,737,722,5
6315,US1145,55 minutes,11:45:00,2015-09-19T00:00:00,5265,3830,4040,181
6316,HU1330,178 minutes,13:30:00,2018-08-23T00:00:00,2660,4120,3369,74
6317,FR1215,121 minutes,12:15:00,2012-04-28T00:00:00,4296,355,1501,74
6318,CX2015,796 minutes,20:15:00,2013-07-30T00:00:00,1680,3077,156,97
6319,AR1300,561 minutes,13:00:00,2017-12-28T00:00:00,412,3576,3988,18
6320,PD1930,99 minutes,19:30:00,2017-01-01T00:00:00,4021,144,121,151
6321,DE1900,632 minutes,19:00:00,2018-10-23T00:00:00,1868,1923,340,89
6322,OZ2045,689 minutes,20:45:00,2018-05-15T00:00:00,28,2006,2279,94
6323,DY1000,691 minutes,10:00:00,2015-06-21T00:00:00,3737,3484,737,102
6324,TT1815,129 minutes,18:15:00,2018-10-28T00:00:00,4937,3321,3339,14
6325,VY2045,111 minutes,20:45:00,2013-12-13T00:00:00,2439,1218,346,14
6326,O61815,60 minutes,18:15:00,2010-12-24T00:00:00,3764,2539,2555,11
6327,KE1145,698 minutes,11:45:00,2017-12-28T00:00:00,3163,2279,1847,100
6328,TK0615,154 minutes,06:15:00,2011-01-15T00:00:00,4951,1701,1157,74
6329,A21915,50 minutes,19:15:00,2018-12-25T00:00:00,19804,1460,1486,52
6330,UA0800,142 minutes,08:00:00,2013-03-02T00:00:00,5209,3636,3550,121
6331,SK1700,144 minutes,17:00:00,2018-12-23T00:00:00,4319,737,1382,58
6332,LH1830,888 minutes,18:30:00,2016-01-09T00:00:00,3320,3988,340,81
6333,SK1315,132 minutes,13:15:00,2011-09-21T00:00:00,4319,644,649,72
6334,LX1130,75 minutes,11:30:00,2016-07-18T00:00:00,4559,1678,580,46
6335,PC1545,101 minutes,15:45:00,2017-06-07T00:00:00,3926,2177,4317,74
6336,FR1300,258 minutes,13:00:00,2014-03-27T00:00:00,4296,1212,458,74
6337,AF1415,94 minutes,14:15:00,2018-04-21T00:00:00,137,1382,1322,14
6338,TU1115,154 minutes,11:15:00,2018-08-28T00:00:00,4870,287,1701,72
6339,ZH1830,116 minutes,18:30:00,2017-06-30T00:00:00,4611,6387,3364,63
6340,CZ2215,136 minutes,22:15:00,2019-01-11T00:00:00,1767,3404,3942,12
6341,FR2100,258 minutes,21:00:00,2018-09-17T00:00:00,4296,1054,4166,74
6342,US1530,328 minutes,15:30:00,2018-01-16T00:00:00,5265,3484,3456,86
6343,UG1345,39 minutes,13:45:00,2014-01-13T00:00:00,5085,290,291,5
6344,A50830,72 minutes,08:30:00,2019-01-01T00:00:00,1203,1412,1335,121
6345,LA0615,104 minutes,06:15:00,2018-10-06T00:00:00,3200,2442,2509,14
6346,AT0930,248 minutes,09:30:00,2018-05-07T00:00:00,4248,609,1074,73
6347,OS0745,444 minutes,07:45:00,2018-12-21T00:00:00,491,1613,3093,91
6348,Y42230,80 minutes,22:30:00,2018-10-25T00:00:00,5325,1847,1807,12
6349,KL1145,165 minutes,11:45:00,2018-10-01T00:00:00,3090,580,2939,63
6350,8T0600,274 minutes,06:00:00,2010-07-02T00:00:00,68,196,5511,146
6351,BA1115,107 minutes,11:15:00,2011-04-04T00:00:00,1355,507,636,12
6352,FR0930,56 minutes,09:30:00,2011-09-20T00:00:00,4296,585,548,74
6353,OS0830,53 minutes,08:30:00,2018-12-17T00:00:00,491,1613,669,151
6354,QR2045,374 minutes,20:45:00,2018-10-23T00:00:00,4091,11051,737,102
6355,TP1545,481 minutes,15:45:00,2018-12-16T00:00:00,4869,2179,1074,20
6356,SK1600,71 minutes,16:00:00,2019-01-03T00:00:00,4319,729,737,230
6357,LA1500,136 minutes,15:00:00,2014-09-27T00:00:00,3200,2650,2649,14
6358,AY1030,56 minutes,10:30:00,2018-02-18T00:00:00,2350,429,421,165
6359,KL2100,409 minutes,21:00:00,2018-02-04T00:00:00,3090,580,273,18
6360,ST0945,272 minutes,09:45:00,2018-09-13T00:00:00,2547,353,1055,12
6361,AB0700,189 minutes,07:00:00,2013-03-01T00:00:00,214,351,1452,16
6362,UN0715,245 minutes,07:15:00,2016-08-07T00:00:00,5067,4029,4297,71
6363,SN1945,55 minutes,19:45:00,2016-10-16T00:00:00,1531,1435,302,151
6364,QF0745,138 minutes,07:45:00,2018-12-05T00:00:00,4089,3319,3322,58
6365,AV0715,49 minutes,07:15:00,2018-12-20T00:00:00,515,2718,2709,14
6366,EK1030,274 minutes,10:30:00,2014-06-24T00:00:00,2183,3941,2188,97
6367,A31000,211 minutes,10:00:00,2018-10-09T00:00:00,96,1452,1264,14
6368,OA0700,56 minutes,07:00:00,2012-10-12T00:00:00,3776,1469,1486,14
6369,SK0845,335 minutes,08:45:00,2015-07-07T00:00:00,4319,644,1054,74
6370,TU0945,109 minutes,09:45:00,2011-08-16T00:00:00,4870,1154,287,14
6371,US0815,687 minutes,08:15:00,2015-06-16T00:00:00,5265,3830,1701,18
6372,AD0645,85 minutes,06:45:00,2019-01-15T00:00:00,13983,2562,2578,170
6373,CX1830,323 minutes,18:30:00,2018-02-11T00:00:00,1680,156,3797,97
6374,AD1500,65 minutes,15:00:00,2015-10-16T00:00:00,13983,2572,2526,170
6375,TU1545,51 minutes,15:45:00,2017-12-21T00:00:00,4870,1512,287,6
6376,LH1200,79 minutes,12:00:00,2016-12-12T00:00:00,3320,346,591,122
6377,US0945,779 minutes,09:45:00,2017-06-13T00:00:00,5265,3364,3484,96
6378,U20915,92 minutes,09:15:00,2018-07-02T00:00:00,2297,1551,1382,14
6379,UG1645,39 minutes,16:45:00,2019-01-06T00:00:00,5085,290,291,5
6380,IX2130,238 minutes,21:30:00,2018-11-14T00:00:00,569,11051,3143,74
6381,GS1545,94 minutes,15:45:00,2017-02-01T00:00:00,690,4144,6344,169
6382,ME2100,195 minutes,21:00:00,2017-05-25T00:00:00,3490,1555,2177,12
6383,U21600,266 minutes,16:00:00,2012-12-03T00:00:00,2297,534,1458,14
6384,BE0815,50 minutes,08:15:00,2011-09-09T00:00:00,2421,442,421,6
6385,US1330,356 minutes,13:30:00,2019-01-07T00:00:00,5265,3577,3576,86
6386,WN1645,52 minutes,16:45:00,2018-12-09T00:00:00,4547,3566,3744,69
6387,AH1900,249 minutes,19:00:00,2011-12-12T00:00:00,794,2177,210,72
6388,QR1600,365 minutes,16:00:00,2018-11-07T00:00:00,4091,1678,11051,102
6389,FS1430,141 minutes,14:30:00,2017-04-30T00:00:00,4513,287,1382,12
6390,V72015,141 minutes,20:15:00,2018-11-06T00:00:00,20577,1479,1551,58
6391,IY2130,195 minutes,21:30:00,2016-09-16T00:00:00,5496,2177,3980,18
6392,UN1830,310 minutes,18:30:00,2018-12-30T00:00:00,5067,1230,2988,74
6393,SK1515,140 minutes,15:15:00,2018-05-13T00:00:00,4319,1678,737,73
6394,EI2015,157 minutes,20:15:00,2019-01-21T00:00:00,837,599,1613,14
6395,US1830,143 minutes,18:30:00,2018-09-23T00:00:00,5265,346,3941,14
6396,CM2200,404 minutes,22:00:00,2018-12-24T00:00:00,1889,1871,2537,74
6397,U20715,141 minutes,07:15:00,2018-09-01T00:00:00,2297,1638,490,14
6398,SK1630,121 minutes,16:30:00,2017-05-28T00:00:00,4319,340,737,72
6399,IB0845,99 minutes,08:45:00,2018-12-26T00:00:00,2822,1074,1246,6
6400,WF2245,38 minutes,22:45:00,2018-08-23T00:00:00,5439,4350,4326,149
6401,FR0815,262 minutes,08:15:00,2017-12-16T00:00:00,4296,535,1055,74
6402,AD1500,102 minutes,15:00:00,2018-12-11T00:00:00,13983,2548,2586,169
6403,LA1700,154 minutes,17:00:00,2013-03-13T00:00:00,3200,2641,2650,14
6404,EP1430,38 minutes,14:30:00,2018-08-31T00:00:00,2923,5932,2131,6
6405,QF2030,397 minutes,20:30:00,2018-12-07T00:00:00,4089,1665,2188,95
6406,KL1800,409 minutes,18:00:00,2018-02-22T00:00:00,3090,273,580,18
6407,TK1415,247 minutes,14:15:00,2015-05-08T00:00:00,4951,1701,1230,74
6408,AF1100,135 minutes,11:00:00,2018-12-08T00:00:00,137,1335,687,181
6409,LH1230,70 minutes,12:30:00,2018-07-26T00:00:00,3320,1550,340,170
6410,7I1530,102 minutes,15:30:00,2018-08-27T00:00:00,18944,2897,2745,214
6411,U60930,344 minutes,09:30:00,2016-06-29T00:00:00,5234,4029,2937,14
6412,R30845,127 minutes,08:45:00,2015-11-21T00:00:00,1287,2926,2923,151
6413,NH1130,95 minutes,11:30:00,2012-01-03T00:00:00,324,2308,2359,100
6414,QR0800,442 minutes,08:00:00,2016-07-06T00:00:00,4091,11051,273,19
6415,SK1615,83 minutes,16:15:00,2013-01-21T00:00:00,4319,3959,737,229
6416,XQ1630,37 minutes,16:30:00,2012-04-26T00:00:00,4573,1611,1612,74
6417,AY2015,56 minutes,20:15:00,2014-10-12T00:00:00,2350,421,429,169
6418,OS2115,95 minutes,21:15:00,2014-08-21T00:00:00,491,1613,1354,185
6419,S20615,68 minutes,06:15:00,2018-01-21T00:00:00,241,3002,3020,74
6420,US0915,100 minutes,09:15:00,2016-11-01T00:00:00,5265,3520,3463,165
6421,CI0945,699 minutes,09:45:00,2018-12-12T00:00:00,1756,2276,1613,26
6422,VW1630,47 minutes,16:30:00,2018-12-19T00:00:00,1290,5837,1824,5
6423,UN1415,205 minutes,14:15:00,2017-09-08T00:00:00,5067,2988,1198,91
6424,AY1915,113 minutes,19:15:00,2014-06-30T00:00:00,2350,351,421,12
6425,ME1415,90 minutes,14:15:00,2019-01-10T00:00:00,3490,4130,2177,16
