flight_booking_id,flight_id,trip_id,seat,price,travel_class
5664,2825,3730,6I,88,economy
4630,2176,3730,5D,88,economy
3242,5584,3731,25D,513,business
1196,4713,3731,15I,513,business
1108,2583,3732,12F,428,business
377,3012,3732,8G,28,economy
7545,5506,3733,36I,1364,business
2134,7620,3733,6A,964,economy
4862,539,3734,10D,138,economy
7317,1240,3734,42E,538,business
6792,7361,3735,6A,204,economy
5494,625,3735,40J,604,business
6430,3209,3736,14A,456,business
5905,6560,3736,4H,56,economy
5710,728,3737,22J,521,business
4951,8110,3737,6E,121,economy
3902,3411,3738,34A,465,business
2070,2359,3738,18B,465,business
3130,6493,3739,40H,1142,business
5816,1119,3739,27J,1142,business
7235,6715,3740,4A,23,economy
2386,7253,3740,7H,23,economy
7790,7515,3741,41F,486,business
1110,5464,3741,15H,486,business
1627,6602,3742,21I,470,business
4798,432,3742,38A,470,business
3041,7506,3743,5G,313,economy
4647,5967,3743,23J,713,business
6820,7829,3744,10C,108,economy
2016,6064,3744,9B,108,economy
533,243,3745,21A,532,business
3400,5734,3745,8F,132,economy
2350,5056,3746,36G,406,business
869,4042,3746,3A,6,economy
3199,49,3747,5E,76,economy
1898,7793,3747,6B,76,economy
7418,4231,3748,1C,297,economy
1518,836,3748,22G,697,business
2880,4162,3749,10C,88,economy
7201,6272,3749,7B,88,economy
7276,6338,3750,37I,550,business
4567,4962,3750,5D,150,economy
4073,3375,3751,7F,48,economy
1240,5028,3751,1B,48,economy
8164,5131,3752,1J,115,economy
7483,291,3752,27D,515,business
5472,5540,3753,26H,859,business
4956,1245,3753,7H,459,economy
1305,1195,3754,41H,493,business
844,6351,3754,7B,93,economy
6091,450,3755,9J,31,economy
847,5538,3755,41H,431,business
2751,7208,3756,7A,55,economy
7044,7893,3756,21B,455,business
6000,1377,3757,4C,261,economy
4697,7756,3757,12J,661,business
7492,6941,3758,1H,98,economy
7199,1228,3758,6H,98,economy
7414,3371,3759,3D,155,economy
2547,3642,3759,10A,155,economy
1109,5224,3760,35I,469,business
3693,8132,3760,4C,69,economy
4204,779,3761,4G,802,economy
3686,6724,3761,7B,802,economy
5871,2483,3762,19G,1056,business
4267,2696,3762,1G,656,economy
3843,5695,3763,2J,111,economy
7083,5363,3763,14C,511,business
6402,1099,3764,10G,85,economy
6417,7926,3764,9J,85,economy
1227,2835,3765,17D,665,business
3820,2413,3765,15E,665,business
4533,158,3766,36D,469,business
6168,7013,3766,7J,69,economy
3233,8050,3767,40C,558,business
1183,4313,3767,41J,558,business
6437,5279,3768,8F,18,economy
677,848,3768,3F,18,economy
4373,5114,3769,8E,90,economy
2300,2578,3769,3E,90,economy
3436,3979,3770,4C,129,economy
4757,2083,3770,8B,129,economy
2430,4923,3771,8B,113,economy
7598,288,3771,26I,513,business
388,4834,3772,12E,658,business
3731,2901,3772,5F,258,economy
246,3222,3773,43B,457,business
7468,6737,3773,7J,57,economy
2604,1252,3774,27A,437,business
6915,253,3774,9H,37,economy
3122,2853,3775,33D,500,business
7770,1996,3775,32J,500,business
6505,3685,3776,9G,118,economy
4639,2271,3776,6I,118,economy
7430,1805,3777,40F,438,business
3392,5582,3777,11E,438,business
2661,2601,3778,21E,422,business
4809,3077,3778,33B,422,business
3016,1391,3779,8I,94,economy
252,2206,3779,4A,94,economy
4763,1915,3780,37D,464,business
3691,7538,3780,5I,64,economy
822,827,3781,32A,550,business
4455,5818,3781,19I,550,business
1336,1810,3782,32E,435,business
2885,6213,3782,8G,35,economy
4851,1237,3783,9D,724,economy
7308,5127,3783,2D,724,economy
1332,1093,3784,35B,613,business
7208,1333,3784,32B,613,business
5700,953,3785,3F,68,economy
5496,7808,3785,14D,468,business
1847,6542,3786,39B,425,business
6394,6717,3786,18C,425,business
1139,4277,3787,29D,490,business
7286,478,3787,3I,90,economy
7108,1979,3788,36E,1124,business
5754,325,3788,3B,724,economy
624,1376,3789,4I,321,economy
3487,6245,3789,7F,321,economy
7624,2401,3790,5C,225,economy
1721,1157,3790,40B,625,business
1588,4817,3791,27C,1116,business
4768,6667,3791,6B,716,economy
7252,2224,3792,26F,527,business
3200,1189,3792,9I,127,economy
3782,1359,3793,19E,487,business
7603,8025,3793,1D,87,economy
7977,5821,3794,1G,127,economy
3620,2061,3794,27G,527,business
1150,4481,3795,10D,424,economy
6989,7018,3795,7C,424,economy
1700,2606,3796,9H,86,economy
7625,3728,3796,1A,86,economy
357,7170,3797,36B,440,business
2107,1431,3797,15E,440,business
5978,3276,3798,7C,344,economy
5194,7265,3798,3A,344,economy
7116,4337,3799,7A,344,economy
4962,6760,3799,27E,744,business
6690,4928,3800,4I,32,economy
8059,4061,3800,3H,32,economy
1696,1382,3801,5J,103,economy
5406,7161,3801,3C,103,economy
2597,4680,3802,33I,516,business
3920,4771,3802,13D,516,business
3914,7888,3803,3B,306,economy
7184,4675,3803,28I,706,business
645,5740,3804,10F,108,economy
659,449,3804,9H,108,economy
4848,3823,3805,3G,74,economy
4872,2510,3805,4H,74,economy
6288,6793,3806,10E,123,economy
4708,4045,3806,17G,523,business
2890,3093,3807,9G,113,economy
6389,6646,3807,10A,113,economy
1129,571,3808,19F,556,business
5074,3070,3808,7I,156,economy
1928,8123,3809,25D,453,business
7890,3598,3809,13A,453,business
2349,5903,3810,32G,533,business
1105,306,3810,2J,133,economy
3147,3908,3811,7G,246,economy
4517,1080,3811,13D,646,business
3462,2293,3812,2A,35,economy
3723,4537,3812,9D,35,economy
5086,3619,3813,20B,549,business
934,2644,3813,4E,149,economy
4841,2022,3814,1F,218,economy
1917,4255,3814,9D,218,economy
3291,4445,3815,14G,429,business
5963,4244,3815,1B,29,economy
5197,5115,3816,35G,607,business
7086,3882,3816,24A,607,business
5990,6216,3817,27D,564,business
2803,5884,3817,35C,564,business
5332,1002,3818,13H,551,business
8051,1490,3818,24D,551,business
2704,6246,3819,11D,536,business
5910,6395,3819,26I,536,business
4321,250,3820,10A,155,economy
7329,2648,3820,4B,155,economy
4339,5017,3821,6B,154,economy
5979,7448,3821,15F,554,business
4656,5251,3822,8C,80,economy
6011,2859,3822,4D,80,economy
7671,6074,3823,17G,622,business
6068,2205,3823,14I,622,business
8002,3623,3824,43E,517,business
5767,1900,3824,25H,517,business
5957,5479,3825,4E,28,economy
2217,6459,3825,6B,28,economy
2370,3097,3826,4F,114,economy
7802,4556,3826,13C,514,business
6606,6011,3827,15J,612,business
5792,905,3827,38D,612,business
3477,5850,3828,3H,907,economy
7826,4483,3828,10E,907,economy
5658,3362,3829,1I,183,economy
7027,2035,3829,5H,183,economy
2202,598,3830,11B,583,business
1251,6940,3830,3C,183,economy
4385,2280,3831,3A,82,economy
7437,2479,3831,39H,482,business
3184,2326,3832,1C,196,economy
1646,2227,3832,36J,596,business
4993,3798,3833,22D,537,business
3932,3860,3833,9D,137,economy
2903,5320,3834,5I,263,economy
2667,853,3834,25E,663,business
3911,8006,3835,5F,36,economy
5534,5202,3835,40E,436,business
7280,6509,3836,40F,534,business
5100,2114,3836,18E,534,business
3327,8155,3837,4J,687,economy
4937,5268,3837,10A,687,economy
8152,6956,3838,7I,175,economy
3077,5579,3838,1F,175,economy
7498,612,3839,10C,69,economy
5549,1123,3839,28B,469,business
781,3839,3840,10C,77,economy
7477,4758,3840,6F,77,economy
7306,7454,3841,43H,665,business
3534,7837,3841,5J,265,economy
7884,1486,3842,31F,774,business
5673,5573,3842,18C,774,business
6023,7989,3843,7I,66,economy
3085,3293,3843,12C,466,business
6071,3147,3844,33F,585,business
544,1801,3844,5I,185,economy
6134,2767,3845,11J,522,business
7523,2285,3845,15D,522,business
4808,1025,3846,7C,51,economy
1147,780,3846,2F,51,economy
322,3887,3847,7I,9,economy
7766,114,3847,30E,409,business
7041,4992,3848,15C,636,business
1226,495,3848,5E,236,economy
1669,7130,3849,3H,46,economy
5375,6230,3849,2C,46,economy
2976,6587,3850,39A,807,business
2763,4291,3850,24J,807,business
653,1028,3851,30C,422,business
4009,6169,3851,13A,422,business
7291,8094,3852,27J,894,business
4856,4997,3852,10J,494,economy
676,2136,3853,5J,256,economy
5380,94,3853,33J,656,business
4266,1705,3854,3B,68,economy
1404,8027,3854,7D,68,economy
2301,6546,3855,10E,255,economy
2044,635,3855,37E,655,business
2194,717,3856,2I,192,economy
7348,4390,3856,4C,192,economy
186,2390,3857,6B,222,economy
3006,742,3857,8H,222,economy
7050,3254,3858,23J,803,business
1743,1664,3858,26E,803,business
6307,4743,3859,1H,99,economy
4156,1669,3859,3H,99,economy
4555,4947,3860,17E,477,business
672,4249,3860,9B,77,economy
6274,6753,3861,13D,477,business
6563,2172,3861,43J,477,business
8166,5638,3862,18J,478,business
6580,7330,3862,6H,78,economy
7312,7726,3863,36G,517,business
5410,6412,3863,4H,117,economy
1452,3526,3864,2E,440,economy
5670,95,3864,8E,440,economy
7297,7270,3865,2J,160,economy
3781,4245,3865,1D,160,economy
450,875,3866,24D,1091,business
3566,4878,3866,5D,691,economy
4912,5369,3867,4F,240,economy
2553,7288,3867,22J,640,business
4941,5956,3868,18E,455,business
4714,2562,3868,41E,455,business
3356,1006,3869,1G,677,economy
7134,3023,3869,5E,677,economy
7379,7584,3870,43H,523,business
3583,4803,3870,8C,123,economy
4923,2196,3871,4F,27,economy
4440,940,3871,12B,427,business
4358,4156,3872,13B,524,business
4131,6768,3872,4D,124,economy
6037,4165,3873,37F,464,business
1275,4350,3873,4H,64,economy
4981,1277,3874,44H,478,business
3121,3506,3874,6E,78,economy
5109,1958,3875,31B,419,business
3279,6831,3875,15E,419,business
136,4524,3876,31J,1118,business
4825,8141,3876,38I,1118,business
585,4016,3877,7B,139,economy
5554,7516,3877,17B,539,business
422,183,3878,1H,620,economy
6224,5239,3878,2C,620,economy
83,2144,3879,9H,795,economy
3685,6322,3879,2H,795,economy
670,7115,3880,10E,139,economy
172,229,3880,7B,139,economy
4047,4990,3881,26D,695,business
2764,3650,3881,16C,695,business
6263,6044,3882,17E,920,business
3039,7901,3882,7F,520,economy
7949,100,3883,30D,476,business
5755,1648,3883,35D,476,business
8113,7512,3884,6J,30,economy
3869,5067,3884,2B,30,economy
7827,2277,3885,5D,125,economy
2136,3800,3885,5A,125,economy
2187,6367,3886,2A,218,economy
5932,6881,3886,2E,218,economy
5448,260,3887,16E,669,business
3082,5258,3887,2J,269,economy
3888,2315,3888,28E,554,business
5244,969,3888,2B,154,economy
3721,3709,3889,13E,703,business
6171,1689,3889,28A,703,business
4002,4238,3890,5G,303,economy
2164,3714,3890,17H,703,business
5126,3725,3891,4J,30,economy
977,3669,3891,1C,30,economy
3595,550,3892,5E,56,economy
1780,5798,3892,42E,456,business
6908,7704,3893,41B,434,business
5018,1125,3893,1A,34,economy
6711,6992,3894,3H,78,economy
4029,961,3894,10C,78,economy
5968,6280,3895,17F,476,business
7908,4718,3895,4H,76,economy
3833,3205,3896,32D,486,business
806,456,3896,23C,486,business
4802,433,3897,27F,433,business
3742,1519,3897,9A,33,economy
1498,4473,3898,15F,525,business
6284,7476,3898,9E,125,economy
8125,2663,3899,3B,751,economy
3634,2244,3899,42J,1151,business
2896,4138,3900,15F,471,business
112,4357,3900,6C,71,economy
1608,9,3901,41A,470,business
1383,1657,3901,2D,70,economy
2418,2427,3902,9D,37,economy
163,2240,3902,43A,437,business
711,6686,3903,42A,508,business
7647,208,3903,24B,508,business
2244,7053,3904,25F,481,business
4398,6570,3904,33C,481,business
6015,5138,3905,37D,552,business
2012,3066,3905,23B,552,business
941,587,3906,27G,665,business
175,1972,3906,38G,665,business
5812,2810,3907,28I,725,business
7779,4022,3907,36D,725,business
7114,3477,3908,3H,137,economy
3632,608,3908,6C,137,economy
7344,3505,3909,28C,404,business
6790,2742,3909,26I,404,business
2922,7815,3910,8D,9,economy
1157,4827,3910,20F,409,business
5291,71,3911,14A,408,business
3450,2972,3911,1C,8,economy
1464,6029,3912,34B,429,business
7061,1561,3912,19H,429,business
1755,702,3913,16I,475,business
786,4484,3913,4C,75,economy
6645,1063,3914,30B,534,business
1601,7768,3914,16D,534,business
5314,7275,3915,6E,66,economy
3720,5964,3915,31E,466,business
6446,3098,3916,30G,1261,business
4589,128,3916,33H,1261,business
5417,8010,3917,5J,202,economy
2504,636,3917,7E,202,economy
3827,3061,3918,36E,445,business
5475,7980,3918,42E,445,business
8148,3617,3919,21I,466,business
3631,6372,3919,9D,66,economy
6688,1350,3920,8F,45,economy
4554,7955,3920,28I,445,business
704,7757,3921,7H,44,economy
2453,164,3921,17B,444,business
1247,7552,3922,3H,97,economy
1049,2797,3922,25G,497,business
5303,6159,3923,8D,14,economy
1602,4757,3923,19F,414,business
4795,5242,3924,4F,34,economy
4814,7905,3924,24C,434,business
4838,7779,3925,6H,235,economy
7293,5610,3925,29I,635,business
6006,5669,3926,23J,609,business
3375,3485,3926,13D,609,business
7638,2506,3927,3H,220,economy
7974,6746,3927,8G,220,economy
887,1078,3928,14G,474,business
904,6740,3928,3G,74,economy
5630,4242,3929,15D,565,business
2966,4394,3929,5C,165,economy
4573,5859,3930,6J,55,economy
3547,2192,3930,13C,455,business
989,7028,3931,6E,100,economy
4068,1553,3931,38I,500,business
2852,6937,3932,2D,80,economy
4181,2157,3932,3G,80,economy
6840,3799,3933,9G,89,economy
6079,3244,3933,18F,489,business
5060,3907,3934,8A,177,economy
398,2788,3934,24H,577,business
4939,5701,3935,33J,1111,business
4446,2222,3935,19H,1111,business
5328,2350,3936,3A,157,economy
2666,2704,3936,21E,557,business
3480,4084,3937,5J,118,economy
1641,28,3937,25C,518,business
1159,2832,3938,1H,111,economy
4849,2415,3938,35F,511,business
765,1319,3939,4D,138,economy
6024,6331,3939,5B,138,economy
7440,7003,3940,1H,33,economy
2266,171,3940,3F,33,economy
2341,545,3941,26E,424,business
7204,6168,3941,1J,24,economy
4308,1674,3942,37H,474,business
2748,8143,3942,5H,74,economy
7345,6670,3943,37C,558,business
2227,4913,3943,7I,158,economy
613,3803,3944,42I,474,business
6962,733,3944,1H,74,economy
8130,1918,3945,26B,1131,business
5756,5493,3945,32D,1131,business
6326,1062,3946,10H,284,economy
5769,5093,3946,6J,284,economy
5799,6297,3947,2A,65,economy
578,1582,3947,38B,465,business
7237,77,3948,41C,502,business
5584,5745,3948,9D,102,economy
1794,4033,3949,1E,92,economy
1085,5909,3949,21G,492,business
6353,2726,3950,29D,555,business
326,6835,3950,37G,555,business
7370,3212,3951,1J,838,economy
4909,3516,3951,6B,838,economy
6562,6581,3952,9C,74,economy
4157,2185,3952,29E,474,business
3405,6728,3953,6H,33,economy
308,6058,3953,27A,433,business
391,2879,3954,17E,544,business
3490,7774,3954,1F,144,economy
6839,3581,3955,2G,117,economy
1295,4510,3955,3B,117,economy
1999,194,3956,44H,537,business
828,7181,3956,3G,137,economy
241,4956,3957,7H,131,economy
5220,6267,3957,20G,531,business
863,939,3958,1C,164,economy
4773,4437,3958,1C,164,economy
470,6916,3959,20A,591,business
5175,4993,3959,16E,591,business
905,5475,3960,14I,495,business
7273,4868,3960,27G,495,business
948,8028,3961,34D,650,business
7869,4070,3961,11J,650,business
3824,1993,3962,6G,207,economy
2541,739,3962,3B,207,economy
687,205,3963,38B,682,business
2188,1857,3963,2D,282,economy
5660,5569,3964,31C,593,business
5421,2686,3964,44F,593,business
6044,7598,3965,16D,599,business
4961,4516,3965,43J,599,business
3360,900,3966,16D,644,business
3090,5844,3966,28F,644,business
5649,4415,3967,22F,671,business
5142,954,3967,32D,671,business
990,2043,3968,16D,448,business
4079,3935,3968,40F,448,business
5196,618,3969,11A,425,business
6550,2309,3969,8H,25,economy
8121,4722,3970,26G,455,business
4151,3243,3970,31D,455,business
6400,7026,3971,17F,866,business
2911,412,3971,44B,866,business
352,3311,3972,8G,46,economy
2621,4692,3972,25I,446,business
7847,6528,3973,31D,636,business
1177,1312,3973,21B,636,business
2058,6121,3974,11I,1008,business
6097,7722,3974,39B,1008,business
1606,3433,3975,2H,500,economy
4521,5394,3975,2D,500,economy
4279,3780,3976,37I,492,business
2694,5631,3976,4A,92,economy
7303,3992,3977,21A,553,business
3780,2179,3977,30E,553,business
1748,435,3978,37E,711,business
3022,6874,3978,38H,711,business
4134,1130,3979,9B,35,economy
3399,7699,3979,5H,35,economy
1455,7097,3980,21J,439,business
5162,5555,3980,11E,439,business
6609,5332,3981,10E,138,economy
6888,6630,3981,21F,538,business
2735,5430,3982,4G,309,economy
975,7087,3982,2H,309,economy
7080,5189,3983,5E,135,economy
4707,7134,3983,2G,135,economy
4200,491,3984,6D,35,economy
2605,2548,3984,6G,35,economy
329,6200,3985,5H,14,economy
6369,7724,3985,1F,14,economy
2082,5722,3986,27J,712,business
7791,3332,3986,42H,712,business
3175,6072,3987,30H,425,business
7557,579,3987,10F,25,economy
5166,4613,3988,9J,179,economy
6775,4870,3988,36A,579,business
4099,6611,3989,12D,991,business
7718,2014,3989,10G,591,economy
4626,2195,3990,10H,93,economy
5992,4931,3990,31C,493,business
6617,2512,3991,4I,25,economy
64,509,3991,41I,425,business
734,3937,3992,16D,1243,business
7070,2574,3992,9B,843,economy
5774,2131,3993,25E,474,business
5272,2511,3993,5B,74,economy
6767,7216,3994,33C,523,business
3575,5334,3994,24E,523,business
7854,1627,3995,27B,693,business
7325,7601,3995,42D,693,business
7986,6455,3996,5A,341,economy
7149,2521,3996,2I,341,economy
5768,3977,3997,6J,115,economy
4179,540,3997,27G,515,business
1507,1411,3998,5I,74,economy
5222,3686,3998,12H,474,business
176,1222,3999,10H,45,economy
5953,3006,3999,19G,445,business
698,1102,4000,6B,191,economy
3281,2062,4000,5F,191,economy
6485,4383,4001,8B,82,economy
996,1167,4001,27D,482,business
5366,5952,4002,7C,37,economy
4859,6314,4002,11F,437,business
85,3953,4003,44J,512,business
2080,2387,4003,8A,112,economy
3483,7595,4004,23A,425,business
6685,6196,4004,4C,25,economy
92,5249,4005,43B,458,business
3949,6596,4005,10H,58,economy
5704,6826,4006,28A,746,business
796,90,4006,3H,346,economy
3857,6513,4007,28E,782,business
6568,7947,4007,34H,782,business
5991,7259,4008,33G,1420,business
5484,3267,4008,16D,1420,business
2851,4769,4009,5A,27,economy
2062,3404,4009,9H,27,economy
7351,4418,4010,19G,1364,business
6008,1334,4010,17B,1364,business
8076,3785,4011,35F,550,business
4303,5890,4011,33C,550,business
1437,1940,4012,37A,832,business
5123,1549,4012,4J,432,economy
3293,662,4013,22G,417,business
2235,7887,4013,26A,417,business
7778,5065,4014,20E,440,business
5567,7164,4014,27F,440,business
7889,5361,4015,3H,25,economy
4085,3579,4015,1J,25,economy
1581,5602,4016,3F,57,economy
596,2267,4016,8I,57,economy
3264,5992,4017,43G,807,business
2996,7923,4017,13E,807,business
7905,6957,4018,1D,52,economy
3828,7218,4018,4I,52,economy
7677,730,4019,35F,752,business
6848,8180,4019,39D,752,business
3967,4155,4020,8G,334,economy
6151,7643,4020,1A,334,economy
3764,2071,4021,3B,32,economy
6459,6218,4021,7G,32,economy
2901,3647,4022,9J,486,economy
5857,6883,4022,1A,486,economy
7160,1902,4023,5F,46,economy
1555,2673,4023,19B,446,business
886,8046,4024,38I,557,business
4243,14,4024,27B,557,business
4286,5260,4025,31G,409,business
417,7484,4025,22C,409,business
2480,6585,4026,6J,386,economy
3816,1505,4026,37H,786,business
7761,463,4027,33A,548,business
5001,471,4027,22D,548,business
3959,1962,4028,41C,429,business
379,294,4028,6I,29,economy
2969,6305,4029,2H,42,economy
5654,886,4029,26A,442,business
5046,3162,4030,2I,677,economy
1871,414,4030,12I,1077,business
6731,7878,4031,29C,1478,business
5125,88,4031,10F,1078,economy
4283,4007,4032,40E,480,business
3239,6985,4032,39G,480,business
5958,2777,4033,43D,522,business
7342,7911,4033,9J,122,economy
5440,4482,4034,15J,445,business
8108,1356,4034,5D,45,economy
4781,2460,4035,19B,810,business
378,6494,4035,39B,810,business
6727,5055,4036,19I,445,business
1421,1085,4036,4E,45,economy
4870,1460,4037,2A,551,economy
